date, pm25, o3, no2, so2, co
2022/10/5, 87, 9, 4, , 
2022/10/6, 55, 8, 3, , 
2022/10/7, 17, 10, 1, , 
2022/10/8, 34, 5, 5, , 
2022/10/9, 70, 2, 10, , 
2022/10/10, 78, 11, 4, , 
2022/10/11, 68, 12, 1, , 
2022/10/12, 21, 11, 1, , 
2022/10/13, 63, 13, 1, , 
2022/10/14, 25, 10, 3, , 
2022/10/15, 17, 10, 1, , 
2022/10/16, 21, 9, 2, , 
2022/10/17, 13, 10, 1, , 
2022/10/18, 21, 11, 2, , 
2022/10/19, 38, 4, 8, , 
2022/10/20, 70, 11, 6, , 
2022/10/21, 95, 13, 2, , 
2022/10/22, 34, 11, 2, , 
2022/10/23, 25, , , , 
2022/10/27, 46, 6, 4, , 
2022/10/28, 42, 9, 3, , 
2022/10/29, 17, 1, 18, , 
2022/10/30, 57, 11, 3, , 
2022/10/31, 21, 8, 4, , 
2022/11/1, 25, 6, 8, , 
2022/11/2, 30, 9, 1, , 
2022/11/3, 5, 10, 1, , 
2022/11/4, 5, 11, 2, , 
2022/11/5, 25, 3, 10, , 
2022/11/6, 63, 10, 1, , 
2022/11/7, 21, 11, 3, , 
2022/11/8, 9, 12, 1, , 
2022/11/9, 9, 11, 3, , 
2022/11/10, 17, 8, 12, , 
2022/11/11, 17, 9, 8, , 
2022/11/12, 42, 5, 15, , 
2022/11/13, 25, 10, 5, , 
2022/11/14, 30, 8, 5, , 
2022/11/15, 70, 9, 7, , 
2022/11/16, 57, 9, 4, , 
2022/11/17, 34, 11, 1, , 
2022/11/18, 17, 11, 6, , 
2022/11/19, 17, 11, 5, , 
2022/11/20, 9, 7, 15, , 
2022/11/21, 34, 9, 13, , 
2022/11/22, 25, 4, 20, , 
2022/11/23, 63, 7, 12, , 
2022/11/24, 42, 10, 7, , 
2022/11/25, 25, 8, 8, , 
2022/11/26, 38, 12, 4, , 
2022/11/27, 5, 9, 6, , 
2022/11/28, 25, 10, 1, , 
2022/11/29, 5, 13, 1, , 
2022/7/2, 38, 3, 1, , 
2022/7/3, 21, 2, 5, , 
2022/7/4, 46, 4, 5, , 
2022/7/5, 42, 7, 1, , 
2022/7/6, 34, 8, 1, , 
2022/7/7, 34, 5, 2, , 
2022/7/8, 30, 7, 1, , 
2022/7/9, 25, 4, 2, , 
2022/7/10, 55, 6, 3, , 
2022/7/11, 50, 7, 1, , 
2022/7/12, 25, 5, 1, , 
2022/7/13, 17, 8, 1, , 
2022/7/14, 21, 12, 1, , 
2022/7/15, 38, 7, 1, , 
2022/7/16, 21, 5, 2, , 
2022/7/17, 46, 11, 1, , 
2022/7/18, 46, 3, 2, , 
2022/7/19, 65, 6, 2, , 
2022/7/20, 65, 9, 1, , 
2022/7/21, 25, 5, 1, , 
2022/7/22, 21, 6, 1, , 
2022/7/23, 46, 6, 1, , 
2022/7/24, 25, 7, 1, , 
2022/7/25, 21, 9, 1, , 
2022/7/26, 21, 8, 1, , 
2022/7/27, 38, 5, 2, , 
2022/7/28, 25, 4, 4, , 
2022/7/29, 42, 9, 1, , 
2022/7/30, 30, 8, 1, , 
2022/7/31, 70, 7, 1, , 
2022/8/1, 25, 7, 1, , 
2022/8/2, 34, 8, 1, , 
2022/8/3, 21, 5, 1, , 
2022/8/4, 21, 4, 3, , 
2022/8/5, 30, 10, 1, , 
2022/8/6, 21, 5, 1, , 
2022/8/7, 13, 7, 1, , 
2022/8/8, 17, 5, 2, , 
2022/8/9, 21, 11, 1, , 
2022/8/10, 13, 3, 3, , 
2022/8/11, 34, 8, 1, , 
2022/8/12, 30, 11, 1, , 
2022/8/13, 25, 4, 1, , 
2022/8/14, 50, 9, 1, , 
2022/8/15, 34, 4, 1, , 
2022/8/16, 34, , 8, , 
2022/8/17, 46, 6, 5, , 
2022/8/18, 25, 4, 2, , 
2022/8/24, 70, 6, 1, , 
2022/8/25, 72, 5, 3, , 
2022/8/26, 99, 1, 10, , 
2022/8/27, 91, 11, 2, , 
2022/8/28, 30, 14, 1, , 
2022/8/29, 21, 7, 1, , 
2022/8/30, 42, 2, 6, , 
2022/8/31, 25, 5, 2, , 
2022/9/1, 30, 7, 1, , 
2022/9/2, 25, 10, 1, , 
2022/9/3, 17, 11, 1, , 
2022/9/4, 46, 12, 2, , 
2022/9/5, 57, 14, 2, , 
2022/9/6, 53, 13, 1, , 
2022/9/7, 46, 4, 6, , 
2022/9/8, 53, 10, 1, , 
2022/9/9, 34, 7, 1, , 
2022/9/10, 13, 5, 4, , 
2022/9/11, 25, 11, 3, , 
2022/9/12, 50, 9, 1, , 
2022/9/13, 91, 2, 5, , 
2022/9/14, 42, 6, 2, , 
2022/9/15, 42, 6, 4, , 
2022/9/16, 25, 7, 2, , 
2022/9/17, 55, 3, 7, , 
2022/9/18, 72, 4, 6, , 
2022/9/19, 59, 4, 4, , 
2022/9/20, 42, 3, 1, , 
2022/9/21, 25, 6, 1, , 
2022/9/22, 9, 8, 1, , 
2022/9/23, 17, 9, 3, , 
2022/9/24, 25, 9, , , 
2022/9/26, 17, , , , 
2022/4/2, 13, 15, 2, , 
2022/4/3, 13, 13, 3, , 
2022/4/4, 21, 12, 5, , 
2022/4/5, 25, 15, 1, , 
2022/4/6, 25, 8, 13, , 
2022/4/7, 25, 13, 3, , 
2022/4/8, 17, 13, 3, , 
2022/4/9, 21, 13, 2, , 
2022/4/10, 17, 14, 1, , 
2022/4/11, 13, 12, 1, , 
2022/4/12, 9, 13, 1, , 
2022/4/13, 9, 11, 1, , 
2022/4/14, 9, 11, 1, , 
2022/4/15, 9, 16, 1, , 
2022/4/16, 17, 9, 13, , 
2022/4/17, 38, 12, 7, , 
2022/4/18, 25, 14, 6, , 
2022/4/19, 21, 11, 6, , 
2022/4/20, 34, 16, 1, , 
2022/4/21, 13, 4, 17, , 
2022/4/22, 42, 14, 1, , 
2022/4/23, 21, 13, 2, , 
2022/4/24, 21, 14, 3, , 
2022/4/25, 21, 12, 2, , 
2022/4/26, 21, 14, 1, , 
2022/4/27, 17, 13, 2, , 
2022/4/28, 17, 12, 2, , 
2022/4/29, 34, 13, 2, , 
2022/4/30, 30, 5, 11, , 
2022/5/1, 61, 12, 1, , 
2022/5/2, 17, 7, 1, , 
2022/5/3, 21, 12, 1, , 
2022/5/4, 21, 9, 1, , 
2022/5/5, 13, 8, 1, , 
2022/5/6, 21, 8, 1, , 
2022/5/7, 17, 2, 14, , 
2022/5/8, 57, 10, 2, , 
2022/5/9, 17, 11, 5, , 
2022/5/10, 21, 11, 1, , 
2022/5/11, 13, 9, 3, , 
2022/5/12, 13, 9, 11, , 
2022/5/13, 59, 12, 4, , 
2022/5/14, 30, 11, 1, , 
2022/5/15, 5, 9, 3, , 
2022/5/16, 13, 9, 1, , 
2022/5/17, 13, 12, 1, , 
2022/5/18, 13, 7, 3, , 
2022/5/19, 17, 10, 1, , 
2022/5/20, 17, 17, 1, , 
2022/5/21, 17, 12, 4, , 
2022/5/22, 21, 6, 9, , 
2022/5/23, 63, 14, 2, , 
2022/5/24, 25, 11, 1, , 
2022/5/25, 17, 7, 1, , 
2022/5/26, 21, 11, 4, , 
2022/5/27, 30, 2, 12, , 
2022/5/28, 87, 7, 1, , 
2022/5/29, 34, 7, 1, , 
2022/5/30, 17, 7, 2, , 
2022/5/31, 21, 9, 1, , 
2022/6/1, 13, 12, 1, , 
2022/6/2, 17, 14, 1, , 
2022/6/3, 13, 6, 8, , 
2022/6/4, 50, 3, 12, , 
2022/6/5, 68, 9, 2, , 
2022/6/6, 21, 5, 2, , 
2022/6/7, 17, 3, 10, , 
2022/6/8, 78, 6, 6, , 
2022/6/9, 55, 7, 7, , 
2022/6/10, 57, 10, 6, , 
2022/6/11, 34, 9, 2, , 
2022/6/12, 42, 9, 8, , 
2022/6/13, 38, 11, 2, , 
2022/6/14, 34, 10, 1, , 
2022/6/15, 38, 11, 1, , 
2022/6/16, 9, 7, 1, , 
2022/6/17, 13, 6, 1, , 
2022/6/18, 21, 9, 1, , 
2022/6/19, 25, 7, 1, , 
2022/6/20, 34, 4, 4, , 
2022/6/21, 50, 9, 1, , 
2022/6/22, 25, 7, 4, , 
2022/6/23, 25, 7, 2, , 
2022/6/24, 46, 7, 1, , 
2022/6/25, 13, 11, 1, , 
2022/6/26, 17, 9, 3, , 
2022/6/27, 53, 13, 1, , 
2022/6/28, 30, 7, 1, , 
2022/6/29, 17, 6, 6, , 
2022/6/30, 53, 7, 1, , 
2022/7/1, 30, 8, 2, , 
2022/1/4, 21, 14, 1, , 
2022/1/5, 9, 11, 2, 1, 
2022/1/6, 13, 9, 4, 1, 
2022/1/7, 17, 3, 17, 1, 
2022/1/8, 30, 11, 5, , 
2022/1/9, 17, 7, 12, 1, 
2022/1/10, 30, 4, 24, 1, 
2022/1/11, 25, 9, 10, 1, 
2022/1/12, 38, 11, 2, , 
2022/1/13, 25, 8, 10, , 
2022/1/14, 25, 11, 3, , 
2022/1/15, 21, 11, 2, , 
2022/1/16, 30, 9, 3, , 
2022/1/17, 9, 11, 1, , 
2022/1/18, 13, 12, 1, , 
2022/1/19, 13, 11, 8, , 
2022/1/20, 13, 6, 18, , 
2022/1/21, 25, 9, 9, , 
2022/1/22, 21, 9, 13, , 
2022/1/23, 17, 14, 4, , 
2022/1/24, 9, 12, 6, , 
2022/1/25, 9, 5, 19, , 
2022/1/26, 21, 11, 6, , 
2022/1/27, 21, 13, 1, , 
2022/1/28, 9, 10, 6, , 
2022/1/29, 21, 7, 13, , 
2022/1/30, 50, 11, 4, , 
2022/1/31, 30, 14, 6, , 
2022/2/1, 46, 13, 1, , 
2022/2/2, 13, 9, 9, , 
2022/2/3, 17, 4, 23, , 
2022/2/4, 34, 7, 13, , 
2022/2/5, 21, 11, 7, , 
2022/2/6, 17, 2, 26, , 
2022/2/7, 38, , 35, , 
2022/2/8, 42, 16, 2, , 
2022/2/9, 5, 13, 3, , 
2022/2/10, 13, 15, 2, , 
2022/2/11, 21, 12, 1, , 
2022/2/12, 13, 11, 6, , 
2022/2/13, 17, 10, 4, , 
2022/2/14, 21, 7, 16, , 
2022/2/15, 21, 12, 6, , 
2022/2/16, 87, 13, 7, , 
2022/2/17, 85, 2, 25, , 
2022/2/18, 38, 13, 5, , 
2022/2/19, 13, 13, 7, , 
2022/2/20, 13, 14, 3, , 
2022/2/21, 13, 3, 23, , 
2022/2/22, 42, 7, 12, , 
2022/2/23, 38, 6, 17, , 
2022/2/24, 25, 1, 33, , 
2022/2/25, 59, 11, 9, , 
2022/2/26, 34, 14, 6, , 
2022/2/27, 21, 15, 1, , 
2022/2/28, 9, 13, 2, , 
2022/3/1, 17, 8, 13, , 
2022/3/2, 25, 16, 1, , 
2022/3/3, 17, 2, 27, , 
2022/3/4, 38, 13, 6, , 
2022/3/5, 21, 15, 2, , 
2022/3/6, 9, 8, 20, , 
2022/3/7, 21, 11, 13, , 
2022/3/8, 30, 15, 1, , 
2022/3/9, 9, 15, 2, , 
2022/3/10, 9, 15, 5, , 
2022/3/11, 13, 9, 7, , 
2022/3/12, 9, 15, 5, , 
2022/3/13, 13, 13, 9, , 
2022/3/14, 17, 15, 1, , 
2022/3/15, 5, 13, 8, , 
2022/3/16, 46, 15, 4, , 
2022/3/17, 34, 7, 16, , 
2022/3/18, 30, 13, 8, , 
2022/3/19, 25, 15, 10, , 
2022/3/20, 13, 12, 14, , 
2022/3/21, 34, 17, 1, , 
2022/3/22, 13, 15, 3, , 
2022/3/23, 13, 13, 10, , 
2022/3/24, 21, 8, 13, , 
2022/3/25, 38, 13, 1, , 
2022/3/26, 9, 13, 4, , 
2022/3/27, 21, 12, 2, , 
2022/3/28, 21, 13, 2, , 
2022/3/29, 17, 13, 1, , 
2022/3/30, 13, 7, 18, , 
2022/3/31, 30, 13, 3, , 
2022/4/1, 21, 17, 2, , 
2021/10/2, 38, 9, 4, , 
2021/10/3, 30, 14, 1, , 
2021/10/4, 25, 12, 1, , 
2021/10/5, 13, 11, 1, , 
2021/10/6, 21, 8, 1, , 
2021/10/7, 53, 6, , , 
2021/10/8, 163, 2, 10, , 
2021/10/9, 74, 4, 5, , 
2021/10/10, 163, 11, 4, , 
2021/10/11, 50, 1, 14, , 
2021/10/12, 80, 7, 1, , 
2021/10/13, 5, 4, 5, , 
2021/10/14, 42, 3, 1, , 
2021/10/15, 25, 4, 6, , 
2021/10/16, 30, 4, 12, , 
2021/10/18, 59, 5, 6, , 
2021/10/19, 61, 8, 3, , 
2021/10/20, 5, , 13, , 
2021/10/21, 38, 4, 5, , 
2021/10/23, 17, 6, 2, , 
2021/10/25, 21, 10, 1, , 
2021/10/27, 34, 2, 3, , 
2021/10/28, 38, 1, 5, , 
2021/10/29, 30, 6, 10, , 
2021/10/30, 25, 11, 2, , 
2021/10/31, 13, 9, 2, , 
2021/11/1, 13, 7, 5, , 
2021/11/2, 9, 5, 9, , 
2021/11/3, 34, , 16, , 
2021/11/4, 50, 162, 500, 206, 
2021/11/5, 55, 4, 5, , 
2021/11/6, 61, 1, 9, , 
2021/11/7, 61, 3, 7, , 
2021/11/8, 53, 4, 6, , 
2021/11/9, 17, 4, 7, , 
2021/11/10, 25, 7, 1, , 
2021/11/11, 30, 8, 1, , 
2021/11/12, 5, 11, 1, , 
2021/11/13, 13, 12, 1, , 
2021/11/14, 9, 6, 10, , 
2021/11/15, 53, 4, 12, , 
2021/11/16, 63, 8, 2, , 
2021/11/17, 17, 10, 1, , 
2021/11/18, 5, 9, 1, , 
2021/11/19, 5, 5, 14, , 
2021/11/20, 34, 10, 8, , 
2021/11/21, 53, 12, 1, , 
2021/11/22, 5, 9, 5, , 
2021/11/23, 21, 2, 15, , 
2021/11/24, 50, 12, 1, , 
2021/11/25, 9, 9, 4, , 
2021/11/26, 17, , 17, , 
2021/11/27, 50, 15, 1, , 
2021/11/28, 13, 7, 13, , 
2021/11/29, 42, 2, 19, , 
2021/11/30, 42, 385, 500, 156, 
2021/12/1, 30, 6, 9, , 
2021/12/2, 53, 10, 2, , 
2021/12/3, 17, 13, 3, , 
2021/12/4, 9, 4, 18, , 
2021/12/5, 38, 9, 1, , 
2021/12/6, 21, 8, 8, , 
2021/12/7, 17, 3, 14, , 
2021/12/8, 46, 7, 6, , 
2021/12/9, 42, 8, 8, , 
2021/12/10, 46, 5, 19, , 
2021/12/11, 21, 10, 7, , 
2021/12/12, 17, 10, 9, , 
2021/12/13, 9, , 30, 1, 
2021/12/14, 25, 12, 3, , 
2021/12/15, 30, 9, 1, , 
2021/12/16, 17, 10, 3, , 
2021/12/17, 9, 8, 8, , 
2021/12/18, 13, 1, 26, , 
2021/12/19, 30, 12, 3, , 
2021/12/20, 17, 8, 4, , 
2021/12/21, 17, 11, 7, , 
2021/12/22, 21, 9, 11, , 
2021/12/23, 21, 11, 2, , 
2021/12/24, 21, 12, 2, , 
2021/12/25, 17, 10, 6, , 
2021/12/26, 9, 6, 12, , 
2021/12/27, 17, 9, 4, , 
2021/12/28, 13, 9, 5, , 
2021/12/29, 21, 7, 12, , 
2021/12/30, 38, , 27, , 
2021/12/31, 25, 7, 10, , 
2022/1/1, 17, 7, 12, , 
2022/1/2, 34, 7, 9, , 
2022/1/3, 42, 11, 4, , 
2021/7/2, 91, 14, 1, , 
2021/7/3, 55, 17, 1, , 
2021/7/4, 46, 9, 1, , 
2021/7/5, 38, 7, 1, , 
2021/7/6, 34, 7, , , 
2021/7/7, 17, 4, 2, , 
2021/7/8, 42, 8, 3, , 
2021/7/9, 46, 9, 5, , 
2021/7/10, 76, 5, 9, , 
2021/7/11, 87, 17, 1, , 
2021/7/12, 63, 10, 1, , 
2021/7/13, 87, 11, 1, , 
2021/7/14, 147, 11, 2, , 
2021/7/15, 170, 15, 1, , 
2021/7/16, 61, 15, 1, , 
2021/7/17, 89, 13, 6, , 
2021/7/18, 448, 3, 1, , 
2021/7/19, 89, 2, 1, , 
2021/7/20, 102, 3, 1, , 
2021/7/21, 46, 5, 1, , 
2021/7/22, 139, 10, 1, , 
2021/7/23, 155, 11, 2, , 
2021/7/24, 102, 9, 1, , 
2021/7/25, 46, 9, 2, , 
2021/7/26, 61, 11, 1, , 
2021/7/27, 50, 7, 6, , 
2021/7/28, 50, 12, 1, , 
2021/7/29, 57, 11, 1, , 
2021/7/30, 38, 12, 2, , 
2021/7/31, 104, 5, 4, , 
2021/8/1, 59, 2, 6, , 
2021/8/2, 70, 5, 4, , 
2021/8/3, 93, 7, 6, , 
2021/8/4, 112, 9, 1, , 
2021/8/5, 155, 5, 1, , 
2021/8/6, 87, 14, 1, , 
2021/8/7, 99, 16, 1, , 
2021/8/8, 99, 9, 1, , 
2021/8/9, 89, 6, 1, , 
2021/8/10, 17, 4, 1, , 
2021/8/11, 25, 5, 1, , 
2021/8/12, 5, 8, 1, , 
2021/8/13, 17, 3, 5, , 
2021/8/14, 13, 8, 2, , 
2021/8/16, 21, 12, 3, , 
2021/8/17, 21, 11, 1, , 
2021/8/18, 17, 9, 1, , 
2021/8/19, 30, 4, 3, , 
2021/8/20, 25, 5, 3, , 
2021/8/21, 53, 6, 2, , 
2021/8/22, 17, 5, 3, , 
2021/8/23, 50, 9, 1, , 
2021/8/24, 50, 6, 1, , 
2021/8/25, 50, 2, 4, , 
2021/8/26, 21, 3, 6, , 
2021/8/27, 34, 8, 2, , 
2021/8/28, 25, 4, 1, , 
2021/8/29, 17, 83, 500, 83, 
2021/8/30, 42, 1, 3, , 
2021/8/31, 34, 11, 3, , 
2021/9/1, 46, 13, 2, , 
2021/9/2, 34, 7, 2, , 
2021/9/3, 25, 7, 1, , 
2021/9/4, 21, 4, 2, , 
2021/9/5, 25, 1, 5, , 
2021/9/6, 61, 3, 6, , 
2021/9/7, 46, 10, 1, , 
2021/9/8, 21, 4, 5, , 
2021/9/9, 38, 7, 5, , 
2021/9/10, 46, 11, 1, , 
2021/9/11, 46, 5, 3, , 
2021/9/12, 30, 2, 8, , 
2021/9/13, 53, 9, 2, , 
2021/9/14, 30, 6, 2, , 
2021/9/15, 13, 9, 2, , 
2021/9/16, 38, 9, 1, , 
2021/9/17, 21, 8, 1, , 
2021/9/18, 5, 9, 1, , 
2021/9/19, 25, 7, 1, , 
2021/9/20, 42, 10, 1, , 
2021/9/21, 9, 4, 3, , 
2021/9/22, 34, 10, 3, , 
2021/9/23, 30, 9, 1, , 
2021/9/24, 25, 11, 1, , 
2021/9/25, 9, 11, 2, , 
2021/9/26, 42, 7, 4, , 
2021/9/27, 50, 9, 1, , 
2021/9/28, 25, 7, 3, , 
2021/9/29, 70, 8, 5, , 
2021/9/30, 63, 4, , , 
2021/10/1, 55, 11, 1, , 
2021/4/2, 38, 2, 17, , 
2021/4/3, 80, 5, 17, , 
2021/4/4, 107, 7, 9, , 
2021/4/5, 70, 15, 1, , 
2021/4/6, 38, 6, 13, , 
2021/4/7, 72, 4, 15, , 
2021/4/8, 127, 13, 1, , 
2021/4/9, 42, 11, 1, , 
2021/4/10, 25, 14, 1, , 
2021/4/11, 25, 13, 1, , 
2021/4/12, 17, 13, 1, , 
2021/4/13, 17, 13, 1, , 
2021/4/14, 17, 12, 3, , 
2021/4/15, 21, 13, 3, , 
2021/4/16, 21, 16, 1, , 
2021/4/17, 30, 4, 13, , 
2021/4/18, 114, 14, 1, , 
2021/4/19, 13, 13, 4, , 
2021/4/20, 30, 13, 1, , 
2021/4/21, 17, 14, 5, , 
2021/4/22, 50, 15, 3, , 
2021/4/23, 53, 11, 5, , 
2021/4/24, 25, 15, 1, , 
2021/4/25, 34, 13, 3, , 
2021/4/26, 42, 9, 13, , 
2021/4/27, 85, 17, 1, , 
2021/4/28, 25, 11, 1, , 
2021/4/29, 21, 11, 1, , 
2021/4/30, 34, 13, 1, , 
2021/5/1, 42, 6, 5, , 
2021/5/2, 38, 8, 2, , 
2021/5/3, 17, 11, 1, , 
2021/5/4, 13, 11, 1, , 
2021/5/5, 21, 11, 3, , 
2021/5/6, 38, 13, 2, , 
2021/5/7, 38, 10, 3, , 
2021/5/8, 61, 13, 1, , 
2021/5/9, 42, 13, 2, , 
2021/5/10, 38, 14, 2, , 
2021/5/11, 50, 8, 10, , 
2021/5/12, 95, 7, 10, , 
2021/5/13, 65, 8, 8, , 
2021/5/14, 68, 7, 7, , 
2021/5/15, 76, 6, 7, , 
2021/5/16, 74, 8, 5, , 
2021/5/17, 72, 9, 1, , 
2021/5/18, 25, 8, 1, , 
2021/5/19, 42, 16, 1, , 
2021/5/20, 34, 11, 1, , 
2021/5/21, 17, 10, 1, , 
2021/5/22, 21, 9, 3, , 
2021/5/23, 42, 8, 2, , 
2021/5/24, 34, 11, 3, , 
2021/5/25, 57, 8, 1, , 
2021/5/26, 13, 7, 6, , 
2021/5/27, 25, 11, 2, , 
2021/5/28, 30, 16, 2, , 
2021/5/29, 34, 10, 1, , 
2021/5/30, 13, 14, 1, , 
2021/5/31, 13, 13, 3, , 
2021/6/1, 21, 11, 2, , 
2021/6/2, 46, 11, 4, , 
2021/6/3, 50, 2, 8, , 
2021/6/4, 63, 12, 1, , 
2021/6/5, 42, 9, 12, , 
2021/6/6, 70, 10, 2, , 
2021/6/7, 57, 9, 3, , 
2021/6/8, 34, , , , 
2021/6/13, 38, 12, 2, , 
