date, pm25, o3, no2, so2, co
2018/9/28, 18, 13, 8, , 11
2018/9/29, 26, 12, 6, , 
2018/9/30, 18, 10, 7, , 
2018/10/1, 18, 8, 6, , 
2018/4/2, 38, 18, 21, , 
2018/4/3, 60, 18, 17, 1, 
2018/4/4, 56, 20, 18, , 
2018/4/5, 54, 14, 9, , 
2018/4/6, 24, 14, 7, , 
2018/4/7, 22, 16, 14, , 11
2018/4/8, 33, 18, 7, , 11
2018/4/9, 34, 17, 13, , 
2018/4/10, 47, 25, 16, 1, 
2018/4/11, 67, 18, 7, , 
2018/4/12, 34, 19, 7, , 
2018/4/13, 23, 18, 11, , 11
2018/4/14, 40, 17, 5, , 
2018/4/15, 37, 18, 7, , 11
2018/4/16, 39, 20, 5, , 
2018/4/17, 41, 18, 6, , 
2018/4/18, 38, 17, 12, , 
2018/4/19, 46, 18, 5, , 
2018/4/20, 26, 16, 5, , 
2018/4/21, 41, 16, 5, , 
2018/4/22, 29, 17, 2, , 
2018/4/23, 23, 17, 6, , 
2018/4/24, 28, 19, 8, , 
2018/4/25, 32, 19, 8, , 
2018/4/26, 35, 21, 7, , 
2018/4/27, 38, 19, 6, , 11
2018/4/28, 23, 20, 4, , 
2018/4/29, 29, 15, 9, 3, 17
2018/4/30, 112, 18, 3, , 
2018/5/1, 19, 19, 5, , 
2018/5/2, 28, 19, 4, , 
2018/5/3, 30, 20, 4, , 
2018/5/4, 38, 20, 9, 1, 
2018/5/5, 40, 19, 6, , 
2018/5/6, 44, 21, 8, , 11
2018/5/7, 33, 17, 11, , 
2018/5/8, 54, 16, 5, , 
2018/5/9, 45, 16, 3, , 
2018/5/10, 30, 19, 6, , 
2018/5/11, 33, 14, 6, , 
2018/5/12, 44, 20, 6, , 
2018/5/13, 50, 20, 4, , 
2018/5/14, 50, 20, 5, , 
2018/5/15, 48, 19, 5, , 
2018/5/16, 66, 18, 4, , 
2018/5/17, 65, 13, 4, , 
2018/5/18, 45, 15, 8, , 
2018/5/19, 46, 18, 5, , 
2018/5/20, 44, 20, 3, , 
2018/5/21, 39, 21, 3, , 
2018/5/22, 42, 23, 8, , 
2018/5/23, 80, 23, 6, , 
2018/5/24, 58, 22, 5, , 
2018/5/25, 61, 21, 5, , 
2018/5/26, 58, 21, 7, , 
2018/5/27, 64, , , , 
2018/5/29, 45, 18, 5, , 
2018/5/30, 50, 14, 5, , 
2018/5/31, 56, 10, 3, , 
2018/6/1, 38, 9, 2, , 
2018/6/2, 28, 11, 3, , 
2018/6/3, 35, 18, 5, , 
2018/6/4, 39, 19, 6, , 
2018/6/5, 50, 16, 3, , 
2018/6/6, 48, 21, 6, , 
2018/6/7, 45, 19, 6, , 
2018/6/8, 48, 19, 4, , 
2018/6/9, 45, 21, 3, , 
2018/6/10, 45, 19, 3, , 
2018/6/11, 42, 13, 4, , 
2018/6/12, 26, 14, 4, , 
2018/6/13, 33, 19, 6, , 11
2018/6/14, 33, 19, 8, , 
2018/6/15, 43, 14, 3, , 
2018/6/16, 31, 11, 4, , 
2018/6/17, 35, 16, 6, , 
2018/6/18, 38, 22, 9, , 
2018/6/19, 59, 24, 8, , 
2018/6/20, 54, 25, 7, , 
2018/6/21, 59, 24, 7, , 
2018/6/22, 54, 22, 7, 1, 
2018/6/23, 57, 14, 3, , 
2018/6/24, 58, 18, 3, , 
2018/6/25, 43, 19, 4, , 
2018/6/26, 49, 21, 3, , 
2018/6/27, 36, 18, 4, , 
2018/6/28, 40, 14, 6, , 
2018/6/29, 39, 14, 4, , 
2018/6/30, 31, 18, 3, , 
2018/7/1, 25, 16, 3, , 
2018/1/3, 23, 9, 17, , 11
2018/1/4, 35, 8, 10, , 11
2018/1/5, 51, 8, 9, 1, 11
2018/1/6, 43, 7, 13, , 
2018/1/7, 49, 13, 8, 1, 
2018/1/8, 17, 8, 18, , 11
2018/1/9, 26, 9, 10, , 11
2018/1/10, 34, 13, 7, , 
2018/1/11, 14, 11, 11, , 
2018/1/12, 18, 8, 17, 1, 11
2018/1/13, 33, 10, 15, , 
2018/1/14, 19, 12, 8, , 
2018/1/15, 29, 11, 18, , 
2018/1/16, 23, 11, 14, , 
2018/1/17, 17, 12, 13, 1, 
2018/1/18, 22, 9, 15, 1, 
2018/1/19, 13, 10, 16, 1, 
2018/1/20, 21, 9, 12, , 
2018/1/21, 31, 10, 14, , 
2018/1/22, 41, 8, 9, , 
2018/1/23, 37, 9, 9, , 
2018/1/24, 55, 11, 8, , 11
2018/1/25, 42, 8, 8, , 
2018/1/26, 44, 9, 8, , 
2018/1/27, 26, 11, 7, , 11
2018/1/28, 13, 10, 14, , 11
2018/1/29, 21, 8, 14, 1, 11
2018/1/30, 23, 8, 8, , 
2018/1/31, 32, 11, 8, , 
2018/2/1, 11, 9, 21, , 11
2018/2/2, 19, 13, 9, , 
2018/2/3, 15, 14, 7, , 
2018/2/4, 7, 10, 11, 1, 
2018/2/5, 19, 11, 16, 1, 
2018/2/6, 19, 11, 17, 1, 
2018/2/7, 18, 11, 19, 1, 11
2018/2/8, 25, 12, 22, , 11
2018/2/9, 25, 13, 15, 1, 
2018/2/10, 15, 14, 12, , 
2018/2/11, 32, 14, 8, , 
2018/2/12, 9, 13, 12, , 
2018/2/13, 10, 14, 13, 1, 
2018/2/14, 17, 14, 11, , 
2018/2/15, 20, 13, 14, , 
2018/2/16, 24, 14, 13, , 
2018/2/17, 18, 15, 8, , 
2018/2/18, 10, 14, 10, , 
2018/2/19, 10, 13, 15, , 
2018/2/20, 13, 13, 15, 1, 
2018/2/21, 19, 12, 18, , 
2018/2/22, 11, 13, 16, , 
2018/2/23, 25, 15, 13, , 
2018/2/24, 19, 14, 11, 1, 
2018/2/25, 22, 15, 13, , 
2018/2/26, 13, 14, 16, , 
2018/2/27, 19, 14, 13, , 
2018/2/28, 16, 14, 17, , 
2018/3/1, 28, 127, 82, 165, 11
2018/3/2, 30, 14, 6, , 
2018/3/3, 14, 14, 4, , 
2018/3/4, 16, 14, 4, , 
2018/3/5, 9, 13, 11, , 
2018/3/6, 15, 13, 17, , 
2018/3/7, 36, 13, 27, 1, 
2018/3/8, 55, 16, 26, 1, 
2018/3/9, 42, 19, 11, 2, 11
2018/3/10, 44, 18, 11, 1, 
2018/3/11, 51, 19, 25, 1, 11
2018/3/12, 64, 49, 48, 161, 11
2018/3/13, 62, 17, 16, , 
2018/3/14, 40, 56, 42, 119, 
2018/3/15, 48, 16, 6, , 
2018/3/16, 24, 16, 12, , 
2018/3/17, 41, 17, 11, , 11
2018/3/18, 64, 14, 8, , 
2018/3/19, 36, 14, 9, , 11
2018/3/20, 30, 19, 10, , 
2018/3/21, 52, 18, 17, , 11
2018/3/22, 60, 20, 10, , 11
2018/3/23, 54, 18, 6, , 
2018/3/24, 37, 17, 8, , 11
2018/3/25, 39, 15, 7, , 
2018/3/26, 42, 18, 8, , 
2018/3/27, 40, 14, 8, , 
2018/3/28, 33, 15, 9, , 
2018/3/29, 25, 16, 8, , 
2018/3/30, 23, 17, 11, , 
2018/3/31, 22, 14, 6, , 
2018/4/1, 15, 18, 10, 1, 
2017/10/2, 51, 5, 1, , 
2017/10/3, 24, 10, 8, , 
2017/10/4, 23, 45, 31, 35, 
2017/10/5, 41, 109, 76, 500, 
2017/10/6, 33, 12, 6, , 
2017/10/7, 34, 13, 3, , 
2017/10/8, 28, 10, 1, , 
2017/10/9, 17, 11, 5, , 
2017/10/10, 21, 6, 13, , 
2017/10/11, 35, 8, 9, , 
2017/10/12, 53, 8, 3, , 
2017/10/13, 19, 12, 4, , 
2017/10/14, 27, 10, 8, , 
2017/10/15, 22, 11, 4, , 
2017/10/16, 20, 15, 10, 2, 
2017/10/17, 27, 14, 7, 1, 
2017/10/18, 42, 13, 5, , 
2017/10/19, 19, 10, 11, , 11
2017/10/20, 30, 7, 9, , 11
2017/10/21, 63, 9, 4, , 
2017/10/22, 28, 7, 8, , 
2017/10/23, 13, 11, 4, , 
2017/10/24, 18, 12, 7, , 
2017/10/25, 13, 10, 5, , 
2017/10/26, 13, 10, 7, , 
2017/10/27, 13, 8, 6, , 
2017/10/28, 19, 10, 5, , 
2017/10/29, 25, 12, 1, , 
2017/10/30, 7, 12, 6, , 
2017/10/31, 18, 7, 10, , 11
2017/11/1, 22, 9, 4, , 
2017/11/2, 37, 10, 8, , 
2017/11/3, 11, 10, 4, , 
2017/11/4, 10, 11, 6, , 
2017/11/5, 17, 9, 11, , 
2017/11/6, 49, 12, 10, , 
2017/11/7, 32, 10, 10, , 
2017/11/8, 42, 11, 15, , 
2017/11/9, 18, 10, 15, , 
2017/11/10, 32, 10, 9, , 
2017/11/11, 34, 11, 13, , 
2017/11/12, 63, 10, 14, , 11
2017/11/13, 71, 9, 16, , 11
2017/11/14, 37, 38, 31, 79, 
2017/11/15, 35, 11, 9, , 
2017/11/16, 16, 10, 7, , 
2017/11/17, 30, 9, 11, , 
2017/11/18, 45, 7, 15, 1, 
2017/11/19, 54, 106, 83, 176, 11
2017/11/20, 66, 6, 16, , 
2017/11/21, 51, , , , 
2017/11/24, 43, 11, 12, , 
2017/11/25, 25, 6, 14, , 
2017/11/26, 33, 9, 6, , 
2017/11/27, 34, 12, 6, , 
2017/11/28, 26, 10, 10, , 
2017/11/29, 19, 11, 8, 1, 
2017/11/30, 21, 6, 14, , 
2017/12/1, 20, 35, 37, 146, 11
2017/12/2, 20, 5, 14, , 
2017/12/3, 35, 71, 62, 86, 
2017/12/4, 57, 9, 14, , 
2017/12/5, 32, 11, 13, , 
2017/12/6, 26, 9, 18, , 11
2017/12/7, 22, 12, 13, 1, 
2017/12/8, 39, 13, 13, 1, 
2017/12/9, 40, 14, 14, 1, 11
2017/12/10, 38, 14, 7, 1, 
2017/12/11, 26, 11, 10, , 
2017/12/12, 22, 10, 11, , 
2017/12/13, 34, 12, 5, , 
2017/12/14, 35, 12, 8, , 
2017/12/15, 27, 11, 11, , 
2017/12/16, 31, 12, 6, , 
2017/12/17, 20, 9, 8, , 
2017/12/18, 16, 13, 8, , 
2017/12/19, 13, 13, 8, , 
2017/12/20, 19, 10, 15, , 11
2017/12/21, 23, 9, 10, , 
2017/12/22, 28, 12, 6, , 
2017/12/23, 12, 13, 6, , 
2017/12/24, 15, 13, 8, , 
2017/12/25, 11, 13, 8, , 
2017/12/26, 10, 10, 13, , 
2017/12/27, 24, 9, 17, , 11
2017/12/28, 28, 7, 15, , 
2017/12/29, 37, 8, 10, , 
2017/12/30, 11, , , , 
2017/8/3, 39, 14, 5, , 
2017/8/4, 35, 14, 4, , 
2017/8/5, 44, 13, 3, 1, 
2017/8/6, 45, 15, 4, , 
2017/8/7, 45, 18, 4, , 
2017/8/8, 42, 13, 6, , 
2017/8/9, 41, 13, 6, , 
2017/8/10, 46, 17, 5, , 
2017/8/11, 46, 18, 6, , 
2017/8/12, 42, 19, 4, 1, 
2017/8/13, 46, 18, 3, 1, 
2017/8/14, 42, 14, 4, 1, 
2017/8/15, 39, 11, 4, , 
2017/8/16, 52, 6, 7, , 
2017/8/17, 37, 11, 6, , 
2017/8/18, 56, 17, 6, 1, 
2017/8/19, 38, 13, 1, , 
2017/8/20, 35, 12, 4, , 
2017/8/21, 29, 12, 5, , 
2017/8/22, 33, 14, 8, , 11
2017/8/23, 42, 12, 8, 1, 11
2017/8/24, 49, 14, 3, , 
2017/8/25, 47, 13, 7, , 
2017/8/26, 54, 17, 4, , 
2017/8/27, 40, 15, 9, , 
2017/8/28, 53, 14, 6, 1, 
2017/8/29, 47, 13, 6, 1, 
2017/8/30, 45, 15, 4, 1, 
2017/8/31, 79, 15, 5, , 
2017/9/1, 79, 14, 3, , 
2017/9/2, 47, 14, 4, , 
2017/9/3, 45, 13, 3, , 
2017/9/4, 38, 11, 2, , 
2017/9/5, 33, 11, 6, , 
2017/9/6, 42, , , , 
2017/9/11, 33, 17, 10, 1, 11
2017/9/12, 58, 11, 7, , 
2017/9/13, 66, 9, 5, , 
2017/9/14, 27, 8, 5, , 
2017/9/15, 24, 10, 7, , 
2017/9/16, 25, 11, 6, , 
2017/9/17, 52, 11, 6, , 
2017/9/18, 51, 12, 5, 1, 
2017/9/19, 42, 9, 5, , 
2017/9/20, 38, 11, 9, , 
2017/9/21, 28, 5, 6, , 
2017/9/22, 27, 5, 5, , 
2017/9/23, 20, 256, 185, , 
2017/9/24, 26, 9, 6, , 
2017/9/25, 21, 11, 6, , 
2017/9/26, 25, 10, 7, 1, 
2017/9/27, 31, 9, 11, , 11
2017/9/28, 37, 138, 107, 87, 11
2017/9/29, 46, 15, 5, 1, 
2017/9/30, 45, 13, 4, 1, 
2017/10/1, 36, 8, 4, , 
2016/7/2, 30, 13, 3, 2, 
2016/7/3, 29, 17, 3, 2, 
2016/7/4, 39, 19, 2, 2, 
2016/7/5, 20, 11, 7, 4, 
2016/7/6, 25, 11, 4, 2, 
2016/7/7, 33, 17, 5, 2, 
2016/7/8, 47, 14, 7, 2, 11
2016/7/9, 58, 16, 3, 2, 
2016/7/10, 48, 14, 3, 2, 
2016/7/11, 42, 11, 3, 2, 
2016/7/12, 30, 11, 3, 2, 
2016/7/13, 36, 12, 2, 2, 
2016/7/14, 42, 12, 4, 2, 
2016/7/15, 36, 15, 9, 2, 
2016/7/16, 43, 15, 7, 2, 
2016/7/17, 47, 15, 2, 2, 
2016/7/18, 57, 17, 5, 2, 
2016/7/19, 62, 17, 6, 2, 
2016/7/20, 39, 16, 4, 2, 
2016/7/21, 34, 12, 6, 4, 
2016/7/22, 35, 13, 5, , 
2016/7/23, 27, 13, 3, , 
2016/7/24, 27, 13, 2, , 
2016/7/25, 24, 12, 4, , 
2016/7/26, 22, 10, 5, 1, 
2016/7/27, 22, 10, 3, 2, 
2016/7/28, 25, 6, 4, 2, 
2016/7/29, 19, , , , 
2016/8/5, 23, 11, 5, 2, 
2016/8/6, 21, 13, 4, 2, 
2016/8/7, 21, 11, 4, 334, 
2016/8/8, 23, 10, 4, 2, 
2016/8/9, 21, 73, 53, 334, 
2016/8/10, 30, 11, 3, 2, 
2016/8/11, 22, 11, 5, 2, 
2016/8/12, 20, 5, 9, 2, 
2016/8/13, 28, , , , 
2016/8/17, 33, 14, 4, 2, 
2016/8/18, 22, 9, 3, 2, 
2016/8/19, 20, 9, 3, 2, 
2016/8/20, 13, 14, 4, 251, 
2016/8/21, 16, 14, 4, 2, 
2016/8/22, 20, 14, 4, 2, 
2016/8/23, 37, , , , 
2016/4/2, 31, 13, 10, , 
2016/4/3, 31, 10, 3, , 
2016/4/4, 26, 11, 9, , 
2016/4/5, 26, 10, 6, , 
2016/4/6, 31, 11, 6, , 
2016/4/7, 20, 11, 6, 1, 
2016/4/8, 19, 10, 9, , 
2016/4/9, 26, 10, 4, , 
2016/4/10, 28, 13, 3, , 
2016/4/11, 15, 12, 13, , 
2016/4/12, 22, 12, 12, , 
2016/4/13, 36, 12, 10, , 
2016/4/14, 36, 13, 8, , 
2016/4/15, 33, 11, 1, , 
2016/4/16, 33, 12, 1, , 11
2016/4/17, 30, 14, 1, , 
2016/4/18, 25, 15, 1, , 
2016/4/19, 22, 15, 1, , 
2016/4/20, 35, 14, , , 
2016/4/21, 41, 11, 1, , 
2016/4/22, 25, 12, 1, , 
2016/4/23, 31, 13, 1, , 
2016/4/24, 26, 13, 1, , 
2016/4/25, 20, 13, , , 
2016/4/26, 26, 11, 1, , 
2016/4/27, 37, 14, , , 
2016/4/28, 54, 14, , , 
2016/4/29, 45, 14, , , 
2016/4/30, 46, 14, , 1, 
2016/5/1, 40, 15, , 2, 
2016/5/2, 39, 13, , 1, 11
2016/5/3, 57, 126, , 65, 11
2016/5/4, 72, 16, 9, , 
2016/5/5, 50, 20, 9, , 11
2016/5/6, 77, 20, 4, , 
2016/5/7, 73, 21, 6, , 
2016/5/8, 73, 20, 3, , 
2016/5/9, 77, 15, 4, , 
2016/5/10, 37, 12, 3, , 
2016/5/11, 32, 11, 3, , 
2016/5/12, 10, 15, 4, , 
2016/5/13, 15, 15, 5, , 
2016/5/14, 11, 17, 8, , 11
2016/5/15, 66, 17, 11, , 11
2016/5/16, 85, 19, 10, , 11
2016/5/17, 85, 18, 5, , 
2016/5/18, 44, 10, 9, , 
2016/5/19, 30, 22, 5, , 
2016/5/20, 56, 21, 5, , 11
2016/5/21, 56, 19, 4, 2, 
2016/5/22, 39, 17, 4, 2, 
2016/5/23, 18, 11, 3, 2, 
2016/5/24, 9, 8, 4, 2, 
2016/5/25, 28, , 5, , 
2016/5/26, 46, , 7, , 
2016/5/27, 41, 17, 9, , 
2016/5/28, 41, 15, 4, 2, 
2016/5/29, 27, 21, 5, 2, 
2016/5/30, 21, 15, 4, 2, 
2016/5/31, 22, 16, 4, 2, 
2016/6/1, 20, 16, 10, 2, 
2016/6/2, 31, 18, 6, 3, 
2016/6/3, 26, 19, 4, 2, 
2016/6/4, 38, 21, 4, 2, 
2016/6/5, 26, 17, 4, 2, 
2016/6/6, 27, 17, 5, 2, 
2016/6/7, 30, 20, 5, 2, 
2016/6/8, 33, 22, 6, 1, 
2016/6/9, 45, 23, 6, 2, 
2016/6/10, 44, 15, 3, 2, 
2016/6/11, 25, 15, 3, 2, 
2016/6/12, 20, 19, 4, 2, 
2016/6/13, 18, 11, 7, 2, 
2016/6/14, 21, , , , 
2016/6/17, 21, 16, 4, 2, 
2016/6/18, 20, 17, 5, 2, 
2016/6/19, 17, 16, 6, 2, 
2016/6/20, 24, 14, 4, 2, 
2016/6/21, 23, , , , 
2016/6/23, 30, 17, 5, 2, 
2016/6/24, 29, 22, 4, 2, 
2016/6/25, 28, 15, 5, 2, 
2016/6/26, 32, 13, 2, 2, 
2016/6/27, 24, 17, 4, 2, 
2016/6/28, 32, 19, 6, 2, 
2016/6/29, 44, 15, 7, 2, 
2016/6/30, 43, 13, 3, 2, 
2016/7/1, 22, 14, 3, 2, 
2016/1/5, 31, 53, 37, 175, 11
2016/1/6, 56, 9, 9, , 
2016/1/7, 24, 10, 5, , 
2016/1/8, 11, 10, 8, , 
2016/1/9, 11, 11, 9, , 
2016/1/10, 30, 6, 13, , 
2016/1/11, 41, 8, 11, , 
2016/1/12, 40, 6, 16, , 
2016/1/13, 27, 90, 57, 229, 11
2016/1/14, 48, 10, 9, , 
2016/1/15, 27, 11, 6, , 
2016/1/16, 11, 10, 9, , 
2016/1/17, 10, 7, 17, , 11
2016/1/18, 34, 10, 12, , 
2016/1/19, 14, 7, 19, , 11
2016/1/20, 45, 8, 13, , 
2016/1/21, 31, 7, 12, , 
2016/1/22, 33, 9, 10, , 
2016/1/23, 32, 9, 7, , 
2016/1/24, 30, 7, 10, , 
2016/1/25, 65, 8, 8, , 
2016/1/26, 48, 8, 9, , 
2016/1/27, 38, 246, 477, 77, 
2016/1/28, 17, 248, 500, 77, 
2016/1/29, 20, 250, 500, 71, 
2016/1/30, 18, 250, 363, 75, 
2016/1/31, 27, , 11, , 
2016/2/1, 40, , 8, , 
2016/2/2, 19, , 15, , 
2016/2/3, 26, , 14, , 
2016/2/4, 42, , 12, , 
2016/2/5, 36, , 12, , 
2016/2/6, 42, , 8, , 
2016/2/7, 15, , 3, , 
2016/2/8, 13, 49, 40, 188, 11
2016/2/9, 27, 8, 20, , 
2016/2/10, 51, 10, 11, , 
2016/2/11, 29, 11, 7, , 
2016/2/12, 13, 11, 11, , 
2016/2/13, 15, 10, 13, , 
2016/2/14, 33, 9, 22, , 
2016/2/15, 45, 9, 23, , 
2016/2/16, 40, 10, 14, , 
2016/2/17, 21, 9, 13, , 
2016/2/18, 31, , , , 
2016/3/1, 13, 10, 17, , 
2016/3/2, 27, 11, 15, , 
2016/3/3, 41, 10, 15, , 
2016/3/4, 31, 11, 10, , 
2016/3/5, 39, 10, 16, , 
2016/3/6, 28, 11, 16, , 11
2016/3/7, 37, 11, 9, , 
2016/3/8, 28, 10, 18, , 
2016/3/9, 30, 11, 9, , 
2016/3/10, 25, 9, 10, , 
2016/3/11, 26, 13, 15, , 11
2016/3/12, 27, 10, 9, , 
2016/3/13, 22, , 7, , 
2016/3/14, 18, 12, 17, , 
2016/3/15, 31, 11, 7, , 
2016/3/16, 19, 14, 7, , 
2016/3/17, 12, 14, 7, 10, 
2016/3/18, 11, 14, 7, , 
2016/3/19, 12, 15, 12, , 
2016/3/20, 21, 13, 8, , 
2016/3/21, 25, 13, 6, , 
2016/3/22, 18, 13, 7, , 
2016/3/23, 17, 12, 15, , 
2016/3/24, 33, 12, 12, , 
2016/3/25, 41, 11, 9, , 
2016/3/26, 21, 13, 9, , 
2016/3/27, 30, 11, 15, , 
2016/3/28, 31, 10, 7, , 
2016/3/29, 36, 13, 14, , 
2016/3/30, 36, 13, 15, , 
2016/3/31, 24, 12, 8, , 
2016/4/1, 18, 12, 14, , 
2015/10/2, 49, 10, 4, , 
2015/10/3, 45, 8, 3, , 
2015/10/4, 31, 4, 1, , 
2015/10/5, 15, 9, 3, , 
2015/10/6, 25, 83, 49, 134, 11
2015/10/7, 40, 9, 7, , 
