date, pm25, o3, no2, so2, co
2015/10/8, 49, 11, 9, , 11
2015/10/9, 46, 11, 5, , 
2015/10/10, 38, 10, 7, , 
2015/10/11, 51, 11, 3, , 
2015/10/12, 32, 7, 2, , 
2015/10/13, 17, 10, 5, , 
2015/10/14, 23, 12, 5, , 
2015/10/15, 27, 11, 6, 1, 
2015/10/16, 26, 11, 9, , 
2015/10/17, 24, 11, 5, , 
2015/10/18, 33, 12, 3, , 
2015/10/19, 34, 6, 11, , 
2015/10/20, 45, 11, 5, , 
2015/10/21, 48, 10, 8, , 
2015/10/22, 32, 8, 5, , 
2015/10/23, 33, 12, 7, , 
2015/10/24, 33, 9, 8, , 
2015/10/25, 31, , , , 
2015/10/27, 35, 10, 3, , 
2015/10/28, 24, 10, 3, , 
2015/10/29, 16, 8, 6, , 
2015/10/30, 23, 6, 9, , 
2015/10/31, 36, 10, 6, 11, 
2015/11/1, 29, 8, 3, , 
2015/11/2, 29, 4, 3, , 
2015/11/3, 17, 7, 6, , 
2015/11/4, 16, 5, 6, , 
2015/11/5, 30, 7, 5, , 
2015/11/6, 36, 10, 7, , 
2015/11/7, 37, 7, 7, , 
2015/11/8, 38, 211, 136, 124, 
2015/11/9, 39, 6, 3, , 
2015/11/10, 26, 7, 4, , 
2015/11/11, 23, 9, 3, , 
2015/11/12, 25, 9, 8, , 
2015/11/13, 25, 8, 8, , 
2015/11/14, 22, 6, 11, , 
2015/11/15, 29, 10, 3, , 
2015/11/16, 25, 3, 6, , 
2015/11/17, 50, , , , 
2015/11/20, 14, 5, 12, , 
2015/11/21, 34, 8, 8, , 
2015/11/22, 27, 11, 5, 2, 
2015/11/23, 17, 9, 11, , 
2015/11/24, 23, 8, 4, , 
2015/11/25, 22, 10, 8, , 
2015/11/26, 21, 6, 12, , 
2015/11/27, 64, 97, 54, 201, 
2015/11/28, 31, 6, 17, , 
2015/11/29, 49, 6, 13, , 
2015/11/30, 58, 4, 14, , 
2015/12/1, 56, 2, 18, , 
2015/12/2, 65, 6, 15, , 
2015/12/3, 35, 8, 13, , 
2015/12/4, 18, 7, 8, , 
2015/12/5, 22, 5, 10, , 
2015/12/6, 19, 6, 8, , 
2015/12/7, 11, 3, 13, , 
2015/12/8, 19, 5, 15, , 
2015/12/9, 24, 5, 11, 1, 11
2015/12/10, 43, 6, 7, , 
2015/12/11, 33, 8, 5, , 
2015/12/12, 24, 7, 6, , 
2015/12/13, 16, 7, 6, , 
2015/12/14, 35, 4, 7, , 
2015/12/15, 33, 7, 7, , 
2015/12/16, 37, 10, 6, , 
2015/12/17, 31, 9, 6, , 
2015/12/18, 10, 8, 6, , 
2015/12/19, 13, 7, 5, , 
2015/12/20, 18, 8, 7, , 
2015/12/21, 24, 7, 13, , 
2015/12/22, 25, 5, 14, , 11
2015/12/23, 57, 6, 9, , 
2015/12/24, 23, 6, 7, , 
2015/12/25, 27, 6, 8, , 
2015/12/26, 16, 5, 9, , 
2015/12/27, 28, 6, 8, , 
2015/12/28, 39, 7, 8, , 
2015/12/29, 40, 6, 8, , 
2015/12/30, 37, 5, 10, , 
2015/12/31, 45, , , , 
2016/1/4, 28, 9, 11, , 
2015/7/2, 139, 18, 7, , 11
2015/7/3, 159, 19, 10, , 
2015/7/4, 126, 15, 7, , 
2015/7/5, 112, 11, 5, , 
2015/7/6, 128, 14, 7, 4, 
2015/7/7, 94, 12, 5, 5, 11
2015/7/8, 97, 36, 28, 4, 
2015/7/9, 47, 19, 6, 7, 11
2015/7/10, 78, 21, 6, 3, 
2015/7/11, 76, 19, 2, , 
2015/7/12, 69, 16, 4, , 
2015/7/13, 29, 12, 6, , 
2015/7/14, 39, 16, 5, , 
2015/7/15, 47, 21, 6, , 
2015/7/16, 40, 16, 7, , 
2015/7/17, 39, 11, 4, , 
2015/7/18, 22, 12, 3, , 
2015/7/19, 39, 12, 4, , 
2015/7/20, 32, 13, 4, , 
2015/7/21, 28, 13, 3, 4, 
2015/7/22, 29, 17, 4, 5, 
2015/7/23, 43, 17, 4, 5, 
2015/7/24, 31, 16, 6, 5, 
2015/7/25, 29, 16, 3, 2, 
2015/7/26, 29, 15, 4, 5, 
2015/7/27, 23, 11, 8, 5, 
2015/7/28, 41, 9, 3, 4, 
2015/7/29, 42, 13, 2, 4, 
2015/7/30, 40, 17, 3, 4, 
2015/7/31, 35, 14, 6, 4, 
2015/8/1, 11, 12, 4, 4, 
2015/8/2, 16, 11, 3, 4, 
2015/8/3, 18, 13, 6, 4, 11
2015/8/4, 37, 10, 3, 4, 
2015/8/5, 23, 11, 3, 5, 
2015/8/6, 39, 9, 4, 5, 
2015/8/7, 22, 12, 4, 5, 
2015/8/8, 27, 7, 2, 5, 
2015/8/9, 27, 12, 3, 2, 
2015/8/10, 30, 15, 4, 4, 
2015/8/11, 40, 24, 31, 28, 
2015/8/12, 51, 17, 6, 2, 
2015/8/13, 56, 61, 59, 42, 
2015/8/14, 64, 12, 4, 5, 
2015/8/15, 54, 9, 1, 5, 
2015/8/16, 26, 10, 2, 5, 
2015/8/17, 20, 11, 4, 5, 
2015/8/18, 23, 13, 6, , 
2015/8/19, 31, 14, 5, , 
2015/8/20, 29, 12, 5, , 11
2015/8/21, 40, 7, 4, , 
2015/8/22, 30, 9, 1, , 
2015/8/23, 15, 12, 3, , 11
2015/8/24, 17, 13, 4, 1, 
2015/8/25, 19, 11, 6, 1, 
2015/8/26, 34, 9, 8, , 
2015/8/27, 53, 55, 33, 12, 11
2015/8/28, 62, 67, 78, 237, 11
2015/8/29, 82, 16, 4, 1, 
2015/8/30, 108, 13, 4, , 
2015/8/31, 79, 15, 4, , 
2015/9/1, 24, 13, 5, , 
2015/9/2, 27, 13, 8, 1, 11
2015/9/3, 46, 12, 4, , 
2015/9/4, 33, 8, 3, , 
2015/9/5, 28, 5, 1, , 
2015/9/6, 15, 7, 2, , 
2015/9/7, 12, 7, 1, , 
2015/9/8, 13, 9, 3, , 
2015/9/9, 16, 142, 95, 71, 11
2015/9/10, 22, 35, 32, 135, 11
2015/9/11, 25, 11, 6, 1, 
2015/9/12, 20, 49, 26, 117, 11
2015/9/13, 29, 13, 3, , 11
2015/9/14, 19, 9, 4, , 
2015/9/15, 18, 7, 3, , 
2015/9/16, 21, 7, 3, , 
2015/9/17, 12, 92, 48, 127, 11
2015/9/18, 16, 12, 6, , 
2015/9/19, 21, 12, 5, , 
2015/9/20, 15, 12, 5, , 
2015/9/21, 19, 10, 2, , 
2015/9/22, 13, 72, 47, 55, 
2015/9/23, 20, 11, 3, , 
2015/9/24, 16, 8, 6, 5, 
2015/9/25, 31, 11, 5, , 
2015/9/26, 35, 12, 3, , 
2015/9/27, 28, 13, 2, , 
2015/9/28, 16, 11, 5, , 
2015/9/29, 13, 112, 69, 231, 11
2015/9/30, 34, 154, 117, 86, 11
2015/10/1, 58, 8, 7, , 11
2015/4/2, 27, 15, 3, 11, 11
2015/4/3, 19, 15, 4, 10, 11
2015/4/4, 18, 15, 3, 12, 11
2015/4/5, 25, 15, 8, 10, 11
2015/4/6, 23, 15, 10, 10, 11
2015/4/7, 37, 13, 6, 10, 11
2015/4/8, 34, 13, 10, 6, 11
2015/4/9, 43, 16, 9, , 11
2015/4/10, 42, 17, 5, 4, 11
2015/4/11, 34, 18, 4, 4, 11
2015/4/12, 38, 17, 3, 4, 11
2015/4/13, 26, 17, 6, 8, 11
2015/4/14, 34, 15, 6, 2, 11
2015/4/15, 33, 16, 3, 4, 11
2015/4/16, 31, 17, 10, 2, 11
2015/4/17, 32, 18, 6, , 11
2015/4/18, 26, 16, 2, 4, 11
2015/4/19, 16, 17, 2, 8, 11
2015/4/20, 11, 17, 12, 2, 11
2015/4/21, 28, 16, 5, 4, 11
2015/4/22, 15, 17, 5, 1, 11
2015/4/23, 26, 13, 6, 2, 11
2015/4/24, 23, 16, 6, 4, 
2015/4/25, 32, 11, 1, 4, 
2015/4/26, 22, , , , 
2015/4/29, 30, 17, 4, 2, 11
2015/4/30, 33, 18, 4, 1, 11
2015/5/1, 28, 20, 8, 7, 11
2015/5/2, 33, 20, 2, , 11
2015/5/3, 29, 15, 2, 2, 11
2015/5/4, 13, 18, 9, 3, 11
2015/5/5, 31, 16, 4, 2, 11
2015/5/6, 44, 12, 3, 8, 11
2015/5/7, 30, 16, 2, 4, 
2015/5/8, 15, 19, 3, 4, 
2015/5/9, 23, 19, 4, 4, 
2015/5/10, 30, 16, 2, 4, 
2015/5/11, 21, 17, 3, 4, 11
2015/5/12, 23, 17, 8, 8, 11
2015/5/13, 40, 16, 6, 2, 11
2015/5/14, 36, 18, 6, 2, 11
2015/5/15, 38, 20, 14, , 11
2015/5/16, 50, 17, 11, 2, 11
2015/5/17, 59, 17, 1, 2, 11
2015/5/18, 20, 19, 7, 7, 11
2015/5/19, 32, 19, 7, 2, 11
2015/5/20, 35, 21, 13, 2, 11
2015/5/21, 43, 22, 11, 2, 11
2015/5/22, 44, 17, 9, 4, 11
2015/5/23, 46, 24, 10, , 11
2015/5/24, 55, 23, 8, 8, 11
2015/5/25, 58, 24, 9, , 11
2015/5/26, 61, 21, 12, 4, 11
2015/5/27, 74, 17, 4, 2, 11
2015/5/28, 50, 13, 5, , 11
2015/5/29, 53, 14, 4, 8, 11
2015/5/30, 19, 15, 4, 1, 11
2015/5/31, 26, 16, 3, 2, 11
2015/6/1, 26, 18, 4, 4, 11
2015/6/2, 45, 10, 5, , 11
2015/6/3, 35, 13, 8, , 
2015/6/4, 50, 18, 7, 1, 11
2015/6/5, 37, 17, 6, 1, 11
2015/6/6, 35, 21, 5, , 11
2015/6/7, 39, 21, 3, , 11
2015/6/8, 40, 22, 9, 1, 11
2015/6/9, 50, 15, 3, , 11
2015/6/10, 40, 18, 8, , 11
2015/6/11, 54, 20, 6, , 11
2015/6/12, 56, 21, 3, , 11
2015/6/13, 37, 14, 3, , 11
2015/6/14, 30, 10, 1, , 11
2015/6/15, 12, 16, 4, , 
2015/6/16, 18, 19, 6, , 
2015/6/17, 23, 14, 3, , 
2015/6/18, 27, 15, 5, , 
2015/6/19, 29, 18, 12, 3, 
2015/6/20, 37, 17, 5, , 
2015/6/21, 27, 17, 9, , 
2015/6/22, 28, 16, 4, , 
2015/6/23, 41, 17, 6, , 
2015/6/24, 42, 20, 8, , 
2015/6/25, 41, 21, 9, , 
2015/6/26, 35, 20, 8, , 
2015/6/27, 39, 20, 5, 4, 
2015/6/28, 42, 22, 9, 2, 11
2015/6/29, 49, 14, 14, 2, 22
2015/6/30, 99, 12, 14, 4, 11
2015/7/1, 188, 18, 10, 5, 11
2015/1/2, 12, 14, 4, , 
2015/1/3, 10, 12, 10, , 
2015/1/4, 10, 10, 10, , 
2015/1/5, 19, 9, 16, 1, 
2015/1/6, 32, 11, 10, , 
2015/1/7, 17, 10, 17, , 
2015/1/8, 18, 13, 7, , 
2015/1/9, 11, 12, 16, , 
2015/1/10, 19, 10, 16, , 
2015/1/11, 22, 8, 21, 1, 
2015/1/12, 46, 11, 17, , 
2015/1/13, 30, 7, 19, 1, 
2015/1/14, 49, 11, 14, , 
2015/1/15, 28, 12, 10, , 11
2015/1/16, 16, 8, 11, , 
2015/1/17, 57, 14, 7, , 
2015/1/18, 16, 10, 15, , 
2015/1/19, 23, 9, 18, , 11
2015/1/20, 59, 9, 11, , 
2015/1/21, 41, 12, 12, , 
2015/1/22, 32, 10, 14, , 11
2015/1/23, 20, 9, 18, , 11
2015/1/24, 39, 9, 14, , 
2015/1/25, 41, , , , 
2015/1/31, 28, 13, 4, , 11
2015/2/1, 17, 11, 11, , 11
2015/2/2, 16, 11, 10, , 11
2015/2/3, 22, 11, 10, , 11
2015/2/4, 21, 10, 16, , 
2015/2/5, 33, 13, 8, , 
2015/2/6, 33, 13, 6, , 
2015/2/7, 15, 12, 5, , 
2015/2/8, 23, 11, 6, , 
2015/2/9, 23, 10, 8, , 
2015/2/10, 31, 10, 9, , 
2015/2/11, 28, 12, 10, , 
2015/2/12, 19, 11, 14, , 
2015/2/13, 28, 12, 13, , 
2015/2/14, 46, 13, 6, , 
2015/2/15, 16, 11, 12, , 
2015/2/16, 33, 14, 6, , 
2015/2/17, 17, 13, 9, , 
2015/2/18, 20, 11, 21, , 
2015/2/19, 35, 11, 15, , 
2015/2/20, 49, 13, 11, , 
2015/2/21, 42, 14, 10, , 
2015/2/22, 20, 13, 15, , 
2015/2/23, 27, 15, 9, , 
2015/2/24, 21, 15, 7, , 
2015/2/25, 14, 13, 10, , 
2015/2/26, 18, 13, 17, , 
2015/2/27, 30, 12, 14, , 
2015/2/28, 28, 12, 14, , 
2015/3/1, 33, 14, 10, , 
2015/3/2, 25, 14, 7, , 
2015/3/3, 23, 15, 8, , 
2015/3/4, 13, 12, 11, , 
2015/3/5, 22, 14, 14, 1, 
2015/3/6, 25, 15, 11, , 
2015/3/7, 37, 15, 10, , 
2015/3/8, 27, 15, 13, , 
2015/3/9, 35, 14, 10, , 
2015/3/10, 21, 15, 9, , 
2015/3/11, 31, 14, 7, , 
2015/3/12, 31, 12, 7, , 
2015/3/13, 40, 11, 10, , 
2015/3/14, 55, 11, 6, , 
2015/3/15, 29, 16, 4, , 
2015/3/16, 25, 16, 7, , 
2015/3/17, 30, 14, 11, 8, 11
2015/3/18, 49, 16, 13, 4, 11
2015/3/19, 44, 13, 9, 10, 11
2015/3/20, 51, 15, 5, 10, 11
2015/3/21, 29, 12, 5, 9, 11
2015/3/22, 28, 12, 4, 10, 11
2015/3/23, 28, 10, 8, 10, 11
2015/3/24, 40, 11, 7, 9, 11
2015/3/25, 31, 16, 8, 9, 11
2015/3/26, 54, 13, 7, 9, 11
2015/3/27, 49, 13, 8, 11, 11
2015/3/28, 47, 10, 4, 11, 11
2015/3/29, 41, 15, 6, 10, 11
2015/3/30, 31, 17, 9, 12, 11
2015/3/31, 39, 14, 13, 5, 11
2015/4/1, 43, 14, 5, 11, 11
2014/10/2, 40, 12, 3, , 
2014/10/3, 30, 11, 5, , 
2014/10/4, 26, 7, 7, , 22
2014/10/5, 33, 56, 26, 151, 13
2014/10/6, 34, 10, 5, , 
2014/10/7, 29, 14, 5, , 
2014/10/8, 27, 11, 10, , 13
2014/10/9, 36, 11, 10, 1, 
2014/10/10, 44, 12, 6, , 
2014/10/11, 34, 12, 4, , 
2014/10/12, 33, 12, 4, , 
2014/10/13, 35, 11, 8, 1, 
2014/10/14, 32, 9, 8, , 
2014/10/15, 37, 96, 101, 271, 11
2014/10/16, 52, 8, 5, 2, 
2014/10/17, 44, 8, 6, , 
2014/10/18, 40, 10, 4, 1, 
2014/10/19, 42, 13, 9, , 
2014/10/20, 42, 10, 8, , 
2014/10/21, 37, 10, 10, 1, 
2014/10/22, 45, 29, 73, 309, 11
2014/10/23, 40, 23, 36, 304, 
2014/10/24, 34, 14, 6, , 
2014/10/25, 35, 9, 11, , 
2014/10/26, 34, 9, 5, , 
2014/10/27, 54, , , , 
2014/10/31, 25, 7, 5, , 
2014/11/1, 44, 4, 5, , 
2014/11/2, 48, 5, 3, , 
2014/11/3, 41, 10, 3, , 
2014/11/4, 33, 8, 8, , 11
2014/11/5, 57, 9, 7, , 11
2014/11/6, 48, 31, 34, 205, 11
2014/11/7, 40, 9, 4, , 
2014/11/8, 38, 12, 4, , 
2014/11/9, 23, 11, 5, , 11
2014/11/10, 23, 12, 5, , 11
2014/11/11, 25, 11, 4, , 
2014/11/12, 19, 11, 7, , 
2014/11/13, 19, 10, 10, , 
2014/11/14, 35, 10, 14, 1, 
2014/11/15, 49, 12, 6, , 
2014/11/16, 33, 15, 4, , 
2014/11/17, 25, 13, 10, , 
2014/11/18, 26, 12, 7, , 
2014/11/19, 40, 12, 11, , 
2014/11/20, 26, 10, 14, , 
2014/11/21, 43, 7, 11, , 
2014/11/22, 42, 10, 3, , 
2014/11/23, 34, 10, 9, , 
2014/11/24, 20, 7, 13, , 
2014/11/25, 36, 10, 8, , 
2014/11/26, 23, 10, 12, , 
2014/11/27, 16, 10, 9, , 
2014/11/28, 42, 10, 6, , 
2014/11/29, 18, 11, 10, , 
2014/11/30, 19, 12, 11, , 
2014/12/1, 23, 11, 21, 1, 13
2014/12/2, 27, 12, 20, , 
2014/12/3, 44, 10, 20, , 
2014/12/4, 32, 10, 18, , 
2014/12/5, 42, 12, 13, , 
2014/12/6, 42, 12, 9, , 
2014/12/7, 45, 11, 7, , 
2014/12/8, 54, 10, 9, , 
2014/12/9, 38, 9, 13, , 
2014/12/10, 24, 10, 12, , 
2014/12/11, 19, 10, 11, , 
2014/12/12, 15, 6, 14, 12, 
2014/12/13, 22, 5, 8, , 
2014/12/14, 28, 10, 4, , 
2014/12/15, 29, 13, 7, , 
2014/12/16, 23, 12, 8, , 
2014/12/17, 15, 12, 8, , 
2014/12/18, 29, 9, 8, , 
2014/12/19, 22, 9, 8, , 
2014/12/20, 27, 7, 9, , 
2014/12/21, 49, 9, 6, , 
2014/12/22, 36, 8, 7, , 
2014/12/23, 22, 7, 13, , 
2014/12/24, 39, 9, 10, , 
2014/12/25, 36, 11, 5, , 
2014/12/26, 16, 10, 10, , 
2014/12/27, 21, 10, 6, , 
2014/12/28, 18, 9, 10, , 
2014/12/29, 13, , , , 
2014/7/29, 45, 15, 6, , 
2014/7/30, 48, 11, 4, , 
2014/7/31, 50, 12, 5, 1, 
2014/8/1, 52, 12, , , 
2014/8/2, 58, 11, , , 
2014/8/3, 69, 13, , 1, 
2014/8/4, 43, 12, , , 
2014/8/5, 56, 13, , , 
2014/8/6, 51, 13, , , 
2014/8/7, 45, 17, , , 
2014/8/8, 56, 12, , , 
2014/8/9, 63, 12, , , 
2014/8/10, 36, 16, 500, 66, 
2014/8/11, 47, 14, , 1, 
2014/8/12, 51, 48, , 37, 
2014/8/13, 55, 8, , , 
2014/8/14, 49, 13, , 1, 
2014/8/15, 60, 12, , 1, 11
2014/8/16, 105, 6, , , 
2014/8/17, 88, 7, , , 
2014/8/18, 68, 13, 55, 4, 
2014/8/19, 66, 13, 6, , 
2014/8/20, 81, 9, 4, , 
2014/8/21, 45, 7, 4, , 
2014/8/22, 51, 9, 4, , 
2014/8/23, 29, 8, 2, , 
2014/8/24, 25, 8, 2, , 
2014/8/25, 16, 48, 28, 84, 
2014/8/26, 19, 12, 5, , 
2014/8/27, 19, 12, 4, , 
2014/8/28, 30, 13, 7, , 
2014/8/29, 34, 12, 5, , 11
2014/8/30, 24, 13, 4, , 11
2014/8/31, 28, 13, 9, , 11
2014/9/1, 27, 12, 4, , 
2014/9/2, 13, 10, 5, , 11
2014/9/3, 15, 40, 27, 123, 11
2014/9/4, 20, 10, 5, , 11
2014/9/5, 17, 10, 5, , 11
2014/9/6, 19, 11, 4, , 11
2014/9/7, 20, 13, 3, , 11
2014/9/8, 19, 8, 2, , 11
2014/9/9, 11, 8, 4, , 
2014/9/10, 8, 9, 4, , 
2014/9/11, 9, 11, 4, , 
2014/9/12, 9, 11, 7, , 
2014/9/13, 19, 10, 5, , 
2014/9/14, 30, 13, 9, , 
2014/9/15, 37, 13, 7, 1, 
2014/9/16, 24, 13, 10, 1, 11
2014/9/17, 29, 7, 4, , 11
2014/9/18, 25, 10, 6, , 11
2014/9/19, 42, 13, 7, , 11
2014/9/20, 61, 14, 3, , 
2014/9/21, 38, 14, 7, 1, 
2014/9/22, 41, 14, 6, , 
2014/9/23, 37, 17, 6, 1, 
2014/9/24, 59, 14, 8, , 
2014/9/25, 63, 16, 6, 1, 
2014/9/26, 66, 12, 3, 1, 
2014/9/27, 56, 7, 2, , 
2014/9/28, 38, 9, 3, , 
2014/9/29, 29, 10, 4, , 
2014/9/30, 37, 5, 4, , 
2014/10/1, 48, 12, 4, , 
2022/10/4, , 5, 5, , 
2022/10/26, , 5, 6, , 
2022/8/19, , 2, 6, , 
2022/8/20, , 10, 1, , 
2022/8/21, , 13, 1, , 
2022/8/22, , 7, 1, , 
2022/8/23, , 2, 5, , 
2022/9/25, , 9, , , 
2021/10/17, , 4, 10, , 
2021/10/22, , 8, 1, , 
2021/10/24, , 7, 1, , 
2021/10/26, , 7, 2, , 
2021/8/15, , 3, 11, , 
2021/6/12, , 8, 1, , 
2020/10/16, , 9, 5, , 
2020/11/10, , 6, 15, , 
2019/7/16, , 8, 4, , 
2019/1/1, , 11, 9, , 
2018/12/3, , 4, 12, , 
2018/5/28, , 23, 4, , 
2018/1/2, , 5, 25, , 11
2017/11/23, , 8, 13, , 
2017/8/2, , 12, 4, , 
2017/9/10, , 12, 2, , 
2016/8/4, , 9, 3, , 
2016/8/16, , 14, 5, , 
2016/6/16, , 16, 3, , 
2016/6/22, , 20, 4, 8, 
2016/2/29, , 8, 21, , 
2015/10/26, , 10, 5, , 
2015/11/19, , 4, 10, , 
2016/1/3, , 5, 17, , 
2015/4/28, , 17, 7, 1, 11
2015/1/1, , 13, 7, , 
2015/1/30, , 9, 4, , 
2014/10/30, , 8, 5, , 
2014/7/28, , 10, 4, , 11